source,Region,Date,estimated_fire_area,mean_estimated_fire_brightness,mean_estimated_fire_radiative_power,mean_confidence,std_confidence,var_confidence,count,replaced
Jan_16,WA,31/10/2020,0.607265867,0.781953461,201.6255319,0.757013145,0.83918018,0.817772761,47,"N"
Jan_16,NSW,30/10/2020,0.022575427,0.496313755,13.7,0,0.837336224,0.830475578,1,"N"
Jan_16,NT,30/10/2020,0.677815928,0.908860006,101.4712,0.720152866,0.865924108,0.848518211,125,"N"
Jan_16,QL,30/10/2020,0.753559016,0.682785909,95.17627119,0.498758502,0.881474916,0.866308455,118,"N"
Jan_16,VI,30/10/2020,0.061673275,0.544984441,46.7,0.73566879,0.600689514,0.534058749,2,"N"
Jan_16,WA,30/10/2020,0.468067237,0.671762634,54.99473684,0.607777405,0.892800365,0.879225771,38,"N"
Jan_16,NT,29/10/2020,0.50261002,0.824525192,60.28837209,0.761072434,0.813284669,0.787814188,43,"N"
Jan_16,QL,29/10/2020,0.734465842,0.728538217,56.36510417,0.535496285,0.881724946,0.86659398,192,"N"
Jan_16,WA,29/10/2020,0.643014802,0.660033556,294.1025641,0.756818553,0.885240862,0.87060734,39,"N"
Jan_16,NSW,28/10/2020,0.105431159,0.651999882,20.56666667,0.282377919,0.677957972,0.627952076,3,"N"
Jan_16,NT,28/10/2020,0.652590552,0.923293683,116.1028302,0.821055162,0.854856686,0.835818255,106,"N"
Jan_16,QL,28/10/2020,0.623539862,0.608492592,209.9297297,0.506111207,0.859644611,0.841316445,37,"N"
Jan_16,VI,28/10/2020,0.061673275,0.435918148,20,0.222929936,0.533352231,0.450859361,2,"N"
Jan_16,WA,28/10/2020,0.363625979,0.483106666,37.25625,0.548964968,0.878287175,0.862666762,16,"N"
Jan_16,NSW,27/10/2020,0.015186976,0.417634245,16.8,0.089171975,0.837336224,0.830475578,1,"N"
Jan_16,NT,27/10/2020,0.29324198,0.435589186,40.13333333,0.282377919,0.907762665,0.896241969,6,"N"
Jan_16,QL,27/10/2020,0.560469788,0.63556304,41.89692308,0.52611465,0.849870297,0.8300856,65,"N"
Jan_16,WA,27/10/2020,0.430811677,0.669157823,103.3181818,0.372900984,0.72983761,0.689920279,11,"N"
Jan_16,NT,26/10/2020,0.288028155,0.651470448,34.2,0.38641189,0.788952911,0.759488429,9,"N"
Jan_16,QL,26/10/2020,0.499419972,0.520080501,54.20333333,0.502335457,0.829892449,0.807049533,30,"N"
Jan_16,TA,26/10/2020,0.116431495,0.49435893,141.8,0.089171975,0.837336224,0.830475578,1,"N"
Jan_16,VI,26/10/2020,0.061673275,0.757505459,101.1,0.914012739,0.708518144,0.664560425,2,"N"
Jan_16,WA,26/10/2020,0.579814183,0.65011815,64.96410256,0.489302629,0.849045749,0.829137,39,"N"
Jan_16,NSW,25/10/2020,0.105431159,0.672295885,27.96666667,0.475583864,0.598612499,0.531509711,3,"N"
Jan_16,NT,25/10/2020,0.311553527,0.485910529,25.94545455,0.587724377,0.931209551,0.922798562,11,"N"
Jan_16,QL,25/10/2020,0.452297774,0.649612534,42.05142857,0.466242038,0.841821796,0.820818284,35,"N"
Jan_16,TA,25/10/2020,0.007421228,0.259235249,19.4,0.133757962,0.837336224,0.830475578,1,"N"
Jan_16,WA,25/10/2020,0.595552157,0.569254017,131.14,0.574267516,0.789789825,0.76046563,25,"N"
Jan_16,NSW,24/10/2020,0.126689651,0.380903307,46.6,0.044585987,0.837336224,0.830475578,1,"N"
Jan_16,NT,24/10/2020,0.466561754,0.735518392,62.8,0.524416136,0.857694245,0.839077494,21,"N"
Jan_16,QL,24/10/2020,0.579971684,0.557515789,41.553125,0.503682325,0.876650861,0.860796412,64,"N"
Jan_16,WA,24/10/2020,0.596916562,0.735059496,107.5125,0.514596603,0.840451732,0.819238975,48,"N"
Jan_16,NSW,23/10/2020,0,0.449226388,27.6,0.356687898,0.837336224,0.830475578,1,"N"
Jan_16,NT,23/10/2020,0.294444001,0.51538524,25.1,0.486392588,0.93387596,0.925810425,11,"N"
Jan_16,QL,23/10/2020,0.578344087,0.621395801,90.90540541,0.47598554,0.864171263,0.846508978,37,"N"
Jan_16,WA,23/10/2020,0.321648526,0.599364628,53.1,0.590764331,0.923676378,0.914280474,12,"N"
Jan_16,NT,22/10/2020,0.56314343,0.606248622,115.2642857,0.689490446,0.866817445,0.849541905,28,"N"
Jan_16,QL,22/10/2020,0.762617785,0.635505643,55.42698413,0.519462137,0.840997494,0.819868151,189,"N"
Jan_16,SA,22/10/2020,0.044516515,0.860625358,80.2,0.891719745,0.837336224,0.830475578,1,"N"
Jan_16,WA,22/10/2020,0.221153538,0.757037039,100.675,0.590764331,0.988120441,0.986739586,4,"N"
Jan_16,NSW,21/10/2020,0.165703708,0.581719418,27.025,0.334394904,0.677957972,0.627952076,4,"N"
Jan_16,NT,21/10/2020,0.589281093,0.817414885,56.46428571,0.547770701,0.88878566,0.874650486,84,"N"
Jan_16,QL,21/10/2020,0.736570641,0.532172583,142.2,0.632435081,0.872508633,0.856058637,65,"N"
Jan_16,VI,21/10/2020,0.015186976,0.333927982,15,0,0.837336224,0.830475578,1,"N"
Jan_16,WA,21/10/2020,0.462771919,0.605181838,43.04166667,0.634111819,0.924111747,0.914773126,36,"N"
Jan_16,NSW,20/10/2020,0.200283254,0.626137044,33.225,0.222929936,0.457149226,0.355931356,4,"N"
Jan_16,NT,20/10/2020,0.661213862,0.635716488,106.3512195,0.565480814,0.864835351,0.847270298,41,"N"
Jan_16,QL,20/10/2020,0.725104507,0.690255806,82.56870229,0.627947683,0.850134633,0.830389665,131,"N"
Jan_16,WA,20/10/2020,0.617085462,0.604571834,55.37681159,0.617095911,0.875498214,0.859478491,69,"N"
Jan_16,NSW,19/10/2020,0.167526362,0.541751629,26.53333333,0.10403397,0.499599447,0.408836584,3,"N"
Jan_16,NT,19/10/2020,0.502171553,0.861265115,94.46944444,0.709660297,0.844820762,0.824273466,36,"N"
Jan_16,QL,19/10/2020,0.653951858,0.519790222,102.5821918,0.624814589,0.887220333,0.872865488,73,"N"
Jan_16,WA,19/10/2020,0.664364408,0.604016816,118.7148649,0.604923395,0.894022454,0.880617699,74,"N"
Jan_16,NSW,18/10/2020,0.007421228,0.677359486,28.4,0.401273885,0.837336224,0.830475578,1,"N"
Jan_16,NT,18/10/2020,0.49251887,0.662545403,72.40909091,0.42762015,0.881088665,0.865867338,22,"N"
Jan_16,QL,18/10/2020,0.653900779,0.702069303,65.57111111,0.59348903,0.882535626,0.867519638,90,"N"
Jan_16,WA,18/10/2020,0.647310589,0.737293667,173.072,0.617070064,0.887707741,0.873421363,50,"N"
Jan_16,NT,17/10/2020,0.044516515,0.473795835,24.8,0.178343949,0.837336224,0.830475578,1,"N"
Jan_16,QL,17/10/2020,0.691517673,0.588232392,89.94782609,0.524854611,0.886463067,0.872001729,92,"N"
Jan_16,WA,17/10/2020,0.49166183,0.635221264,55.31428571,0.439490446,0.860859128,0.842710155,28,"N"
Jan_16,NT,16/10/2020,0.336496205,0.416644383,19.60909091,0.474232774,0.902152492,0.889868147,11,"N"
Jan_16,QL,16/10/2020,0.643973696,0.722597347,80.19210526,0.54969829,0.859006549,0.840584085,76,"N"
Jan_16,SA,16/10/2020,0.185694349,0.48849074,107.2,0.089171975,0.837336224,0.830475578,1,"N"
Jan_16,WA,16/10/2020,0.456802421,0.505981041,81.96,0.267515924,0.714053508,0.671158901,10,"N"
Jan_16,NSW,15/10/2020,0.185244998,0.549830488,62.16666667,0.38641189,1,1,3,"N"
Jan_16,NT,15/10/2020,0.356832852,0.578612926,45.57777778,0.336871904,0.823574949,0.799741777,9,"N"
Jan_16,QL,15/10/2020,0.680963369,0.589393783,54.05163934,0.492638613,0.824763015,0.801116931,122,"N"
Jan_16,WA,15/10/2020,0.509269158,0.895077797,86.95714286,0.635350318,0.843004174,0.822180825,28,"N"
Jan_16,NSW,14/10/2020,0.174622207,0.586536748,23.78,0.294267516,0.627083109,0.566340069,5,"N"
Jan_16,NT,14/10/2020,0.508184631,0.701670185,50.08717949,0.444716642,0.868465384,0.851429761,39,"N"
Jan_16,QL,14/10/2020,0.518717689,0.488307269,91.0125,0.339968153,0.833742343,0.811497382,16,"N"
Jan_16,WA,14/10/2020,0.527736963,0.840300372,103.045,0.538375796,0.909049399,0.897702768,40,"N"
Jan_16,NSW,13/10/2020,0.127568873,0.656762743,48.36666667,0.564755839,0.913331639,0.902561413,3,"N"
Jan_16,NT,13/10/2020,0.396880375,0.555102975,53.9,0.143665959,0.561894862,0.486255451,9,"N"
Jan_16,QL,13/10/2020,0.734076118,0.64944135,60.36754967,0.516134475,0.851923511,0.832446914,151,"N"
Jan_16,WA,13/10/2020,0.483785858,0.826263635,61.61290323,0.537908362,0.823279476,0.799399712,31,"N"
Jan_16,NSW,12/10/2020,0.127568873,0.683367126,22.46666667,0.297239915,0.754883836,0.719527931,3,"N"
Jan_16,NT,12/10/2020,0.330639318,0.544620834,35.6,0.172770701,0.545668792,0.466153166,8,"N"
Jan_16,QL,12/10/2020,0.47293091,0.64237405,61.024,0.483312102,0.827533057,0.804321629,25,"N"
Jan_16,WA,12/10/2020,0.246617967,0.288614418,22.42,0.615286624,0.885487208,0.870888422,5,"N"
Jan_16,NT,11/10/2020,0.624662833,0.687598328,60.53214286,0.587048832,0.859930064,0.84164405,84,"N"
Jan_16,QL,11/10/2020,0.628550623,0.75661543,78.49625,0.539490446,0.841827414,0.820824759,80,"N"
Jan_16,SA,11/10/2020,0.504946988,0.653164476,125.1,0.703467799,0.857935891,0.83935495,18,"N"
Jan_16,TA,11/10/2020,0.278987997,0.475866122,59.86666667,0.52512385,0.867190423,0.849969246,9,"N"
Jan_16,WA,11/10/2020,0.812994063,0.874085787,138.8067961,0.725496259,0.871147885,0.854501275,206,"N"
Jan_16,NSW,10/10/2020,0.100012087,0.331921087,26.05,0.535031847,0.893814226,0.880380559,2,"N"
Jan_16,NT,10/10/2020,0.502281511,0.750135845,63.19310345,0.558093565,0.863371061,0.845591461,29,"N"
Jan_16,QL,10/10/2020,0.780151967,0.554214462,66.20059172,0.582783703,0.886827013,0.872416874,169,"N"
Jan_16,WA,10/10/2020,0.571421934,0.862564629,151.4280702,0.680522963,0.894652074,0.881334674,57,"N"
Jan_16,NSW,09/10/2020,0.139372412,0.348458504,17.25,0.156050955,0.581035653,0.509890266,4,"N"
Jan_16,NT,09/10/2020,0.631775306,0.913885914,151.446988,0.710152713,0.890460457,0.876559631,83,"N"
Jan_16,QL,09/10/2020,0.422369714,0.448930961,65.27,0.227388535,0.619463039,0.55704162,10,"N"
Jan_16,TA,09/10/2020,0.337386549,0.84650629,220.0230769,0.857422832,0.88589695,0.871355905,13,"N"
Jan_16,WA,09/10/2020,0.540840569,0.715872873,252.5458333,0.635350318,0.884407135,0.869655939,24,"N"
Jan_16,NT,08/10/2020,0.479839176,0.524077414,58.21052632,0.237009722,0.645980513,0.589322035,19,"N"
Jan_16,QL,08/10/2020,0.275485525,0.546438654,36.58,0.508280255,0.898793529,0.886048267,10,"N"
Jan_16,WA,08/10/2020,0.134425471,0.592954016,45.16666667,0.267515924,0.747780854,0.711151464,3,"N"
Jan_16,NSW,07/10/2020,0.015186976,0.267353811,20.6,0.178343949,0.837336224,0.830475578,1,"R"
Jan_16,NT,07/10/2020,0.596368961,0.545873167,50.465,0.414649682,0.800779532,0.773278123,60,"R"
Jan_16,QL,07/10/2020,0.272253657,0.53840928,38.84444444,0.480537863,0.830344113,0.807571563,9,"R"
Jan_16,WA,07/10/2020,0.377327681,0.645723175,75.725,0.568471338,0.9094356,0.898141136,16,"R"
Jan_16,NSW,06/10/2020,0.10918703,0.32991354,20.1,0.133757962,0.666964811,0.614709098,3,"R"
Jan_16,NT,06/10/2020,0.623365326,0.549329907,79.715,0.497133758,0.853533447,0.834297634,60,"R"
Jan_16,QL,06/10/2020,0.472086713,0.49578322,29.37428571,0.333757962,0.752316352,0.71650195,35,"R"
Jan_16,VI,06/10/2020,0.309995098,0.745127249,161.61,0.842675159,0.879841122,0.864442325,10,"R"
Jan_16,WA,06/10/2020,0.443377975,0.649651614,61.76956522,0.564109665,0.835771835,0.81384042,23,"R"
Jan_16,NSW,05/10/2020,0,0.123715409,20.5,0.847133758,0.837336224,0.830475578,1,"R"
Jan_16,NT,05/10/2020,0.646166705,0.63485345,77.24920635,0.452937013,0.860455271,0.842246756,63,"R"
Jan_16,QL,05/10/2020,0.278242047,0.34758263,28.4625,0.356687898,0.954216898,0.948733421,8,"R"
Jan_16,WA,05/10/2020,0.654009803,0.663465497,55.48172043,0.528799397,0.840727447,0.81955684,93,"R"
Jan_16,QL,04/10/2020,0.086418567,0.200054442,14.5,0.312101911,0.658250823,0.604183974,2,"R"
Jan_16,VI,04/10/2020,0.494603502,0.555578285,93.22258065,0.562358743,0.874356361,0.858172571,31,"R"
Jan_16,WA,04/10/2020,0.105431159,0.491425532,16.8,0.267515924,0.666964811,0.614709098,3,"R"
Jan_16,QL,03/10/2020,0.219276227,0.670870999,75.76666667,0.542462845,0.959358087,0.95451261,6,"R"
Jan_16,TA,03/10/2020,0.306476846,0.464962086,120.78,0.410191083,0.953935208,0.948416606,5,"R"
Jan_16,VI,03/10/2020,0.388178978,0.412463216,65.04444444,0.465675867,0.764770984,0.731161528,9,"R"
Jan_16,WA,03/10/2020,0.306093284,0.706709778,63.04444444,0.411181882,0.919052477,0.909045423,9,"R"
Jan_16,NSW,02/10/2020,0,0.548861583,24.3,0.401273885,0.837336224,0.830475578,1,"R"
Jan_16,QL,02/10/2020,0.350740904,0.597602372,74.75,0.408704883,0.620203184,0.557945564,6,"R"
Jan_16,WA,02/10/2020,0.639952516,0.916697697,120.95,0.794142216,0.847135306,0.826938424,122,"R"
Jan_16,NSW,01/10/2020,0.780061095,0.584696798,99.03473054,0.668522827,0.886522559,0.872069592,167,"R"
Jan_16,QL,01/10/2020,0.604144665,0.533146666,40.70921053,0.613057325,0.892766463,0.879187153,76,"R"
Jan_16,SA,01/10/2020,0.061673275,0.315842418,23,1,0,0,2,"R"
Jan_16,VI,01/10/2020,0.451619793,0.534115483,110.63,0.410191083,0.767554604,0.734431381,10,"R"
Jan_16,WA,01/10/2020,0.520811471,0.698461032,244.5181818,0.612044007,0.791187539,0.762097166,11,"R"
Jan_16,NT,30/09/2020,0.42746161,0.699385267,72.14583333,0.657643312,0.845958053,0.825583122,24,"N"
Jan_16,QL,30/09/2020,0.628668585,0.683427544,69.075,0.430779318,0.853946139,0.834771936,68,"N"
Jan_16,WA,30/09/2020,0.3810466,0.757760946,116.6363636,0.579617834,0.890326617,0.876407089,11,"N"
Jan_16,NSW,29/09/2020,0.007421228,0.408719771,26.8,0.178343949,0.837336224,0.830475578,1,"N"
Jan_16,NT,29/09/2020,0.521387639,0.540236732,80.33684211,0.535031847,0.850154119,0.83041208,19,"N"
Jan_16,QL,29/09/2020,0.649702925,0.554620689,63.68924731,0.605506472,0.857144167,0.838445839,93,"N"
Jan_16,WA,29/09/2020,0.481750128,0.871929702,102.378125,0.70919586,0.88153541,0.866377538,32,"N"
Jan_16,NSW,28/09/2020,0.066660771,0.342450018,15.7,0.044585987,0.3501666,0.225429681,2,"N"
Jan_16,NT,28/09/2020,0.631000042,0.686368757,65.2469697,0.526925304,0.836493215,0.814672974,66,"N"
Jan_16,QL,28/09/2020,0.63122009,0.620341104,87.24117647,0.439740227,0.853180073,0.833891469,51,"N"
Jan_16,WA,28/09/2020,0.425190862,0.467476082,38.26,0.861401274,0.841391804,0.820322676,25,"N"
Jan_16,NSW,27/09/2020,0.190551525,0.554350038,39.95,0.587048832,0.821727298,0.797602373,6,"N"
Jan_16,NT,27/09/2020,0.34532445,0.865659735,65.62,0.66581741,0.888980754,0.874872914,15,"N"
Jan_16,QL,27/09/2020,0.700522742,0.699755367,72.12965517,0.565165825,0.86307023,0.845246481,145,"N"
Jan_16,WA,27/09/2020,0.192709079,0.822890684,55.21666667,0.683651804,0.709638877,0.665897204,6,"N"
Jan_16,NSW,26/09/2020,0.066660771,0.160455245,19.25,0.579617834,1,1,2,"N"
Jan_16,NT,26/09/2020,0.45662248,0.729918443,46.10294118,0.562570251,0.87144101,0.854836794,34,"N"
Jan_16,QL,26/09/2020,0.60470989,0.534633486,100.4277778,0.544939844,0.899661361,0.887035449,36,"N"
Jan_16,WA,26/09/2020,0.276563279,0.933164649,88.55,0.677707006,0.984312596,0.982483037,10,"N"
Jan_16,NSW,25/09/2020,0.148426612,0.415654362,28.56666667,0.193205945,0.808813616,0.782622235,3,"N"
Jan_16,NT,25/09/2020,0.496533923,0.636489051,65.67307692,0.553895149,0.885986709,0.871458307,26,"N"
Jan_16,QL,25/09/2020,0.611206842,0.684971419,52.18205128,0.472154173,0.844220744,0.823582368,78,"N"
Jan_16,WA,25/09/2020,0.387814838,0.815916506,50.11764706,0.535031847,0.848282909,0.828259228,17,"N"
Jan_16,NT,24/09/2020,0.478749074,0.799095535,88.11818182,0.698513801,0.813224388,0.787744226,33,"N"
Jan_16,QL,24/09/2020,0.482321227,0.441343485,67.12380952,0.619957537,0.890051022,0.87609297,21,"N"
Jan_16,WA,24/09/2020,0.402539591,0.697004901,49.98666667,0.425053078,0.846697938,0.826434953,15,"N"
Jan_16,NSW,23/09/2020,0.061673275,0.634504574,46.9,0.757961783,0.533352231,0.450859361,2,"N"
Jan_16,NT,23/09/2020,0.568326215,0.622627278,50.65333333,0.552866242,0.857981331,0.839407121,60,"N"
Jan_16,QL,23/09/2020,0.494999712,0.686912756,68.7962963,0.533380514,0.77687752,0.745365463,27,"N"
Jan_16,WA,23/09/2020,0.522574244,0.634647919,90.56,0.38343949,0.749431648,0.713099638,20,"N"
Jan_16,NSW,22/09/2020,0.303723402,0.398348398,36.63636364,0.372900984,0.900730586,0.888251466,11,"N"
Jan_16,NT,22/09/2020,0.498691739,0.6980741,88.73636364,0.551244933,0.883559463,0.868688444,22,"N"
Jan_16,QL,22/09/2020,0.563262135,0.515432292,68.090625,0.443073248,0.872046227,0.855529472,32,"N"
Jan_16,WA,22/09/2020,0.328877339,0.591735249,45.62,0.436942675,0.779100186,0.747968329,10,"N"
Jan_16,NSW,21/09/2020,0.116431495,0.729337211,90.13333333,0.802547771,0.966597684,0.962640838,3,"N"
Jan_16,NT,21/09/2020,0.673930304,0.557603651,57.09150943,0.708748949,0.880566359,0.86527078,106,"N"
Jan_16,QL,21/09/2020,0.620434435,0.67397866,82.91052632,0.455246396,0.856665314,0.837895907,57,"N"
Jan_16,WA,21/09/2020,0.190551525,0.619514682,36.96666667,0.133757962,0.513927779,0.426690878,3,"N"
Jan_16,NSW,20/09/2020,0.02962155,0.245002044,25.7,0.847133758,0.837336224,0.830475578,1,"N"
Jan_16,NT,20/09/2020,0.237640702,0.309130604,44.53333333,0.505307855,0.992195906,0.991291997,3,"N"
Jan_16,QL,20/09/2020,0.505771054,0.616977838,72.65142857,0.527388535,0.860273539,0.842038216,35,"N"
Jan_16,WA,20/09/2020,0.182015857,0.557382739,29.3,0.401273885,0.906920582,0.895285752,5,"N"
Jan_16,NSW,19/09/2020,0.071489907,0.468398934,26.55,0.378980892,0.863034563,0.845205578,2,"N"
Jan_16,NT,19/09/2020,0.312336109,0.598083037,42.30909091,0.474232774,0.785247648,0.755159556,11,"N"
Jan_16,WA,19/09/2020,0.174525663,0.609223976,44.54,0.508280255,0.949580084,0.943516196,5,"N"
Jan_16,NSW,18/09/2020,0,0.635460142,73.8,0.98089172,0.837336224,0.830475578,1,"N"
Jan_16,NT,18/09/2020,0,0.288614418,11.9,0.713375796,0.837336224,0.830475578,1,"N"
Jan_16,QL,18/09/2020,0.294513827,0.531748597,35.98181818,0.555298205,0.909146322,0.897812786,11,"N"
Jan_16,VI,18/09/2020,0,0.269381786,17.8,0.891719745,0.837336224,0.830475578,1,"N"
Jan_16,WA,18/09/2020,0.454936894,0.431352243,109.9125,0.24522293,0.684316813,0.635594392,8,"N"
Jan_16,NSW,17/09/2020,0.007421228,0.479677992,13.7,0,0.837336224,0.830475578,1,"N"
Jan_16,NT,17/09/2020,0.268814577,0.652920988,40.6,0.52611465,0.817522084,0.792729503,10,"N"
Jan_16,QL,17/09/2020,0.375637611,0.719586519,146.1941176,0.535031847,0.892886386,0.879323759,17,"N"
Jan_16,WA,17/09/2020,0.610202751,0.683338395,154.4545455,0.475583864,0.843026669,0.822206745,33,"N"
Jan_16,NSW,16/09/2020,0.28586444,0.551574135,39.94,0.494904459,0.823734747,0.799926762,10,"N"
Jan_16,NT,16/09/2020,0.606575363,0.584696284,67.00892857,0.670382166,0.904113721,0.892097211,56,"N"
Jan_16,QL,16/09/2020,0.513564281,0.656515009,56.98536585,0.622028895,0.848353939,0.828340967,41,"N"
Jan_16,VI,16/09/2020,0.124021074,0.354294491,21.23333333,0.208067941,0.556200387,0.479207111,3,"N"
Jan_16,WA,16/09/2020,0.451989304,1,270.6368421,0.835400604,0.807441622,0.78102786,19,"N"
Jan_16,NSW,15/09/2020,0.358810462,0.476113717,49.66363636,0.356687898,0.771201484,0.738711676,11,"N"
Jan_16,NT,15/09/2020,0.553323006,0.779492086,76.68837209,0.568212117,0.85140085,0.831845931,43,"N"
Jan_16,QL,15/09/2020,0.649977153,0.464457677,63.17297297,0.559734894,0.853038275,0.833728478,74,"N"
Jan_16,VI,15/09/2020,0.134425471,0.351460557,43,0.312101911,0.533352231,0.450859361,2,"N"
Jan_16,WA,15/09/2020,0.535389699,0.615857923,123.6172414,0.688776631,0.850037198,0.830277588,29,"N"
Jan_16,NSW,14/09/2020,0.324130616,0.498267962,56.41,0.356687898,0.898151498,0.885317819,10,"N"
Jan_16,NT,14/09/2020,0.72850517,0.715016129,107.1565217,0.631182498,0.884656586,0.869940616,115,"N"
Jan_16,QL,14/09/2020,0.583253437,0.595061093,68.78367347,0.531392175,0.885060634,0.870401689,49,"N"
Jan_16,SA,14/09/2020,0,0.215414253,16.6,0.757961783,0.837336224,0.830475578,1,"N"
Jan_16,WA,14/09/2020,0.42658942,0.529343493,49.34444444,0.601910828,0.890666501,0.876794456,18,"N"
Jan_16,NT,13/09/2020,0.453306353,0.667182865,75.38571429,0.429936306,0.755237561,0.719944662,14,"N"
Jan_16,QL,13/09/2020,0.600518188,0.588052014,45.66764706,0.521918321,0.85011823,0.830370797,68,"N"
Jan_16,WA,13/09/2020,0.483554012,0.690090559,228,0.557324841,0.927686474,0.918816514,14,"N"
Jan_16,NSW,12/09/2020,0.198179558,0.708598566,44.72,0.499363057,0.948475451,0.942272586,5,"N"
Jan_16,NT,12/09/2020,0.385508652,0.670395964,41.04,0.487473461,0.814368787,0.789072234,15,"N"
Jan_16,QL,12/09/2020,0.749485209,0.619324205,76.51520468,0.535031847,0.867882809,0.850762454,171,"N"
Jan_16,WA,12/09/2020,0.061673275,0.224611844,9.45,0.066878981,0.212474142,0.083199388,2,"N"
Jan_16,NSW,11/09/2020,0.022575427,0.485554554,23.4,0.133757962,0.837336224,0.830475578,1,"N"
Jan_16,NT,11/09/2020,0.556820375,0.70444247,84.75666667,0.432484076,0.771514326,0.739078665,30,"N"
Jan_16,QL,11/09/2020,0.713500989,0.67828263,70.05782313,0.611768274,0.87313019,0.856769842,147,"N"
Jan_16,SA,11/09/2020,0.429868457,1,270.48,0.481528662,0.937559398,0.929968387,10,"N"
Jan_16,TA,11/09/2020,0.086418567,0.422086664,36.75,0.445859873,0.893814226,0.880380559,2,"N"
Jan_16,VI,11/09/2020,0.221153538,0.453410094,45.225,0.24522293,0.835380915,0.813389194,4,"N"
Jan_16,WA,11/09/2020,0.706749569,0.879133725,137.3902174,0.762323456,0.884361562,0.869603929,92,"N"
Jan_16,NSW,10/09/2020,0.25068146,0.521086376,76.1,0.650955414,0.932291614,0.924021012,5,"N"
Jan_16,NT,10/09/2020,0.514848327,0.620356471,54.93333333,0.566106929,0.893116431,0.879585798,33,"N"
Jan_16,QL,10/09/2020,0.809179262,0.723387567,68.34941634,0.561922228,0.872987437,0.856606509,257,"N"
Jan_16,WA,10/09/2020,0.627649837,0.818136732,124.004,0.646496815,0.897825822,0.884947254,50,"N"
Jan_16,NSW,09/09/2020,0.147948143,0.450211044,38.5,0.222929936,0.3501666,0.225429681,2,"N"
Jan_16,NT,09/09/2020,0.600038957,0.614207317,65.02272727,0.520845397,0.883402189,0.868508918,44,"N"
Jan_16,QL,09/09/2020,0.621135516,0.728524402,74.38068182,0.548711639,0.890745685,0.876884699,88,"N"
Jan_16,WA,09/09/2020,0.402496447,0.778347618,83.97857143,0.592356688,0.901779473,0.889444079,14,"N"
